indx;phi_xy;phi_yz;phi_xz;magn_2
3261;-0.317766523;2.509686231;-2.905313491;4059.898681640
3262;-0.314533352;2.516810178;-2.911145210;4090.429687500
3263;-0.319329261;2.521524906;-2.909753322;4081.257812500
3264;-0.316017603;2.532399654;-2.917294502;4089.046875000
3265;-0.310294437;2.532013893;-2.921317100;4101.647460937
3266;-0.320105791;2.539385318;-2.917546463;4128.058593750
3267;-0.320092177;2.545851707;-2.920545578;4135.481933593
3268;-0.322592997;2.556173086;-2.923515319;4122.670898437
3269;-0.320912337;2.556158542;-2.924689292;4167.415527343
3270;-0.322600173;2.565152883;-2.927608489;4162.200195312
3271;-0.326869964;2.569421052;-2.926618099;4171.852539062
3272;-0.326042389;2.575335025;-2.929877471;4198.157714843
3273;-0.321750545;2.577455997;-2.933730125;4197.523925781
3274;-0.322614860;2.581207275;-2.934825706;4222.629394531
3275;-0.321750545;2.586233377;-2.937634277;4239.071289062
3276;-0.333143568;2.593043327;-2.933193397;4240.828125000
3277;-0.323514223;2.595144510;-2.940415859;4236.103515625
3278;-0.327050828;2.598821640;-2.939752769;4264.080078125
3279;-0.325296640;2.601694822;-2.942152214;4277.006835937
3280;-0.327098107;2.605863094;-2.942838478;4285.765625000
3281;-0.323529863;2.606106996;-2.945213127;4311.831054687
3282;-0.327146172;2.612098932;-2.945549488;4297.011718750
3283;-0.323545885;2.612321376;-2.947904586;4323.154296875
3284;-0.336401486;2.625824451;-2.945869922;4320.810546875
3285;-0.329984617;2.625999927;-2.949869346;4344.868164062
3286;-0.325461125;2.633470058;-2.955828475;4346.866210937
3287;-0.331096076;2.638154983;-2.954478740;4341.593750000
3288;-0.327400207;2.643684387;-2.959032821;4369.944824218
3289;-0.332157015;2.647041082;-2.957687568;4371.096679687
3290;-0.335237216;2.657813549;-2.960546302;4378.117675781
3291;-0.331458950;2.661168098;-2.964122772;4373.479003906
3292;-0.334482455;2.667228937;-2.965000343;4389.959472656
3293;-0.338432025;2.669923782;-2.963954925;4409.013671875
3294;-0.336674809;2.677277565;-2.968063545;4416.168945312
3295;-0.338765954;2.681278467;-2.968629646;4427.731933593
3296;-0.340882158;2.685268640;-2.969192028;4439.448730468
3297;-0.341949820;2.687259435;-2.969471740;4445.364746093
3298;-0.340191102;2.694554805;-2.973506927;4453.749511718
3299;-0.341275310;2.697173595;-2.974048614;4471.526367187
3300;-0.342580890;2.703801393;-2.976178646;4470.863281250
3301;-0.340576767;2.707018136;-2.978557586;4498.724609375
3302;-0.343922185;2.711662530;-2.978818130;4494.191406250
3303;-0.343023991;2.716185092;-2.981170845;4516.991699218
3304;-0.340978908;2.718738794;-2.983252048;4533.491210937
3305;-0.343252611;2.722622871;-2.983752727;4546.667480468
3306;-0.345555591;2.725903034;-2.984001922;4548.021972656
3307;-0.344647312;2.729769945;-2.986059188;4559.575683593
3308;-0.346992206;2.733625173;-2.986547279;4573.174804687
3309;-0.355543589;2.732282161;-2.981880187;4584.123535156
3310;-0.344899654;2.736701011;-2.988824081;4602.322753906
3311;-0.341615486;2.736701011;-2.990375041;4600.469238281
3312;-0.348470258;2.742434740;-2.989537048;4623.240234375
3313;-0.346354103;2.744902133;-2.991547775;4640.624023437
3314;-0.345157670;2.744685649;-2.992012023;4670.175292968
3315;-0.344218683;2.747359037;-2.993547439;4658.122070312
3316;-0.350890278;2.748469591;-2.990943145;4686.319335937
3317;-0.349991655;2.751693248;-2.992702674;4686.607421875
3318;-0.342295598;2.754915237;-2.997512340;4683.399902343
3319;-0.347851300;2.754667758;-2.994909095;4716.697265625
3320;-0.348150825;2.758675575;-2.996431350;4699.871093750
3321;-0.343511128;2.758953094;-2.998612213;4740.197753906
3322;-0.356620097;2.766159772;-2.995802879;4731.496582031
3323;-0.354449152;2.768023252;-2.997535896;4737.230468750
3324;-0.347811007;2.773595809;-3.002707719;4754.776367187
3325;-0.352990412;2.778955936;-3.002707719;4735.645507812
3326;-0.344832682;2.782654285;-3.007637023;4746.085449218
3327;-0.353759312;2.789520978;-3.006745338;4766.830566406
3328;-0.354158139;2.794044494;-3.008443117;4763.939453125
3329;-0.354158139;2.795500755;-3.009041309;4801.884765625
3330;-0.354986381;2.804514408;-3.012406826;4796.852539062
3331;-0.365424537;2.808141517;-3.009830474;4816.790039062
3332;-0.355416584;2.810412597;-3.014651298;4832.943847656
3333;-0.354851031;2.817595005;-3.017791271;4820.765625000
3334;-0.358770632;2.818946838;-3.016870260;4860.891113281
3335;-0.354259395;2.826991271;-3.021812200;4873.558593750
3336;-0.346884942;2.835500907;-3.027842521;4855.533203125
3337;-0.359813952;2.839973640;-3.025085687;4859.297851562
3338;-0.363573169;2.848380279;-3.027219295;4889.876953125
3339;-0.368500041;2.853237342;-3.027552366;4904.272949218
3340;-0.378745794;2.862907409;-3.028212547;4933.814453125
3341;-0.375134897;2.867340850;-3.031255483;4932.815429687
3342;-0.363978958;2.873867511;-3.037471294;4952.071289062
3343;-0.375837898;2.879637718;-3.036187648;4952.340332031
3344;-0.376711320;2.884766387;-3.038068056;4980.221679687
3345;-0.375707960;2.887818527;-3.039641857;4985.215820312
3346;-0.379537343;2.891212463;-3.039932966;5005.038085937
3347;-0.371708965;2.892904281;-3.042918443;5012.317871093
3348;-0.377530193;2.897958946;-3.043338775;5042.455078125
3349;-0.370323443;2.903675079;-3.047718286;5038.805664062
3350;-0.387843751;2.912090492;-3.046439409;5034.310546875
3351;-0.388787765;2.909709453;-3.045164346;5055.439453125
3352;-0.379448151;2.914379596;-3.049654006;5069.173339843
3353;-0.391235618;2.918728351;-3.048379182;5074.676269531
3354;-0.388318729;2.927120971;-3.052718639;5066.436035156
3355;-0.392921085;2.930691719;-3.053092241;5101.385742187
3356;-0.392921085;2.930691719;-3.053092241;5101.385742187
3357;-0.404891777;2.937992858;-3.053339481;5114.341308593
3358;-0.406566810;2.942581653;-3.054975271;5132.146972656
3359;-0.408310556;2.946888160;-3.056484222;5136.478515625
3360;-0.412021827;2.955740165;-3.059604167;5159.556640625
3361;-0.420990562;2.957586765;-3.058451414;5185.737304687
3362;-0.410406494;2.961861419;-3.062700033;5188.570312500
3363;-0.422531557;2.964787960;-3.061432361;5198.539062500
3364;-0.423535394;2.974652767;-3.065771579;5206.183593750
3365;-0.426627492;2.976220321;-3.065875768;5217.766113281
3366;-0.425994205;2.979345130;-3.067451000;5239.999023437
3367;-0.446105527;2.984920310;-3.066186428;5246.031738281
3368;-0.441592359;2.992033004;-3.070479869;5260.149414062
3369;-0.433581495;2.994911003;-3.073299646;5268.034179687
3370;-0.448145008;3.001029253;-3.073670148;5316.207519531
3371;-0.459599065;3.007704734;-3.075024604;5305.508789062
3372;-0.485383319;3.018740892;-3.076555728;5318.252929687
3373;-0.468131923;3.021736860;-3.080774784;5340.467285156
3374;-0.468342399;3.027229070;-3.083549976;5346.296386718
3375;-0.498459386;3.035238742;-3.083549976;5336.846191406
3376;-0.510488271;3.040991306;-3.085125207;5372.841796875
3377;-0.505950403;3.042456388;-3.086540937;5384.895019531
3378;-0.502302360;3.046577692;-3.089291572;5393.480957031
3379;-0.527145957;3.052139997;-3.089431285;5416.838867187
3380;-0.538044214;3.058673381;-3.092035531;5394.845214843
3381;-0.552584362;3.061656713;-3.092233657;5435.575683593
3382;-0.583870363;3.066965341;-3.092233657;5431.119628906
3383;-0.553681325;3.068584442;-3.096410751;5471.254394531
3384;-0.597176647;3.075289011;-3.096470594;5480.666503906
3385;-0.630033922;3.077933788;-3.095145463;5479.446777343
3386;-0.657888650;3.083534002;-3.096708774;5533.257812500
3387;-0.687124204;3.090119123;-3.099345684;5528.004394531
3388;-0.697390794;3.092818737;-3.100718498;5540.489746093
3389;-0.740651893;3.095512151;-3.099457025;5554.280761718
3390;-0.818719100;3.103453397;-3.100825786;5564.576171875
3391;-0.768450736;3.102191448;-3.103503465;5578.598144531
3392;-0.862170124;3.110148429;-3.104912042;5604.211914062
3393;-0.915100669;3.115386486;-3.107529878;5601.484375000
3394;-0.991722011;3.119374275;-3.107618808;5629.769042968
3395;-1.060307979;3.123317956;-3.108967304;5643.089355468
3396;-1.156289577;3.127233505;-3.108967304;5642.369140625
3397;-1.275355577;3.132478475;-3.111653804;5670.221191406
3398;-1.480136489;3.138988494;-3.112954854;5669.356445312
3399;-1.695151329;-3.138992071;-3.120789527;5681.928222656
3400;-1.983206748;-3.132490158;-3.120789527;5682.360351562
3401;-2.102520465;-3.128606557;-3.119518518;5697.947265625
3402;-2.319174528;-3.124733209;-3.123436450;5712.516601562
3403;-2.488746166;-3.119575500;-3.124754905;5728.228515625
3404;-2.565217494;-3.115758657;-3.124798536;5758.990234375
3405;-2.627141475;-3.111885786;-3.124798536;5760.229003906
3406;-2.786887168;-3.106723070;-3.128673553;5761.487304687
3407;-2.692869424;-3.106768131;-3.124820232;5777.026367187
3408;-2.838707923;-3.100431919;-3.128723382;5809.007812500
3409;-2.944197177;-3.096578121;-3.132584095;5810.448242187
3410;-2.948892116;-3.088874578;-3.131297111;5814.971679687
3411;-3.002953052;-3.086308002;-3.133870840;5816.316406250
3412;-2.993743419;-3.081254720;-3.132595539;5834.833007812
3413;-3.043865919;-3.076217412;-3.135174274;5853.320312500
3414;-3.104572534;-3.072383880;-3.139025449;5856.143554687
3415;-3.106519460;-3.068738460;-3.139031887;5889.306152343
3416;3.110352993;-3.059724807;3.139028549;5882.449218750
3417;3.098141908;-3.053360939;3.137746572;5888.883789062
3418;3.113822221;-3.049779891;3.139035224;5922.902343750
3419;3.089009761;-3.044710397;3.136477708;5928.703125000
3420;3.070285320;-3.034586191;3.133920192;5941.187988281
3421;3.082139015;-3.034721851;3.135207176;5956.112792968
3422;3.063971281;-3.027297019;3.132664442;5981.419433593
3423;3.054854393;-3.024632215;3.131376028;5970.009765625
3424;3.047137737;-3.020854711;3.130099058;5975.561035156
3425;3.019750356;-3.017237663;3.126287698;5996.775878906
3426;3.034164905;-3.012053966;3.127545118;5989.188964843
3427;3.007781744;-3.009709596;3.123737573;6008.915527343
3428;3.015000581;-3.002020835;3.123714685;6006.197753906
3429;3.009620904;-2.998445987;3.122462511;6027.950683593
3430;2.996076774;-2.994514465;3.119884729;6020.113769531
3431;2.993915367;-2.988464164;3.118637561;6046.879882812
3432;2.996282768;-2.985973548;3.118637561;6051.566894531
3433;2.977721214;-2.981199073;3.114847421;6077.363281250
3434;2.963802528;-2.979957771;3.112301826;6080.657714843
3435;2.977663516;-2.973759841;3.113574504;6092.758789062
3436;2.981217384;-2.970046997;3.113574504;6100.508789062
3437;2.962377071;-2.967574596;3.109756469;6107.125976562
3438;2.968516826;-2.961402893;3.109756469;6120.619628906
3439;2.956244659;-2.960396003;3.107254981;6139.462890625
3440;2.952112674;-2.957706451;3.105939149;6130.473632812
3441;2.957049846;-2.953254508;3.106029510;6172.039550781
3442;2.958244800;-2.951793193;3.105984449;6159.823242187
3443;2.947970867;-2.949340343;3.103443384;6166.776367187
3444;2.963996696;-2.945665550;3.105984449;6174.565429687
3445;2.953952980;-2.943709182;3.103539943;6211.943847656
3446;2.938194751;-2.940774154;3.099632740;6189.634277343
3447;2.957369995;-2.939552783;3.103443384;6190.901855468
3448;2.947739124;-2.937364578;3.100954294;6213.422851562
3449;2.935952377;-2.937112045;3.098362684;6199.583984375
3450;2.946501255;-2.932237815;3.099632740;6211.617675781
3451;2.941908836;-2.931020736;3.098362684;6215.478515625
3452;2.952270698;-2.932496070;3.100954294;6226.100585937
3453;2.941974830;-2.925212097;3.097149372;6247.623046875
3454;2.935520648;-2.920096588;3.094553709;6247.344726562
3455;2.945290088;-2.921307754;3.097092866;6242.571289062
3456;2.938861083;-2.916189956;3.094493865;6242.542480468
3457;2.942096233;-2.912562179;3.094493865;6253.001464843
3458;2.930141925;-2.903502273;3.089543342;6314.927734375
3459;2.930864524;-2.907447338;3.090616464;6254.364746093
3460;2.921269893;-2.901716041;3.086870431;6290.024902343
3461;2.928388118;-2.899313449;3.088140487;6296.622558593
3462;2.926689147;-2.895413875;3.086800813;6293.635742187
3463;2.917019367;-2.895413875;3.084257602;6295.326171875
3464;2.915151786;-2.887033462;3.081715345;6324.051757812
3465;2.921895980;-2.884331893;3.082911729;6315.984375000
3466;2.921411705;-2.879879188;3.081715345;6347.907714843
3467;2.917513084;-2.873286056;3.079014778;6340.080566406
3468;2.914793968;-2.865831565;3.076384544;6352.113281250
3469;2.911242008;-2.859228897;3.073661565;6345.611328125
3470;2.919244003;-2.854150009;3.074853897;6347.167968750
3471;2.902656364;-2.849073600;3.068364858;6355.292968750
3472;2.904605865;-2.846715164;3.068364858;6364.320800781
3473;2.904472351;-2.842008781;3.067084789;6383.710937500
3474;2.896614074;-2.836947917;3.063145875;6390.817871093
3475;2.903293418;-2.833060741;3.064327478;6388.906738281
3476;2.906952095;-2.828003692;3.064228057;6393.161132812
3477;2.905001640;-2.825667381;3.062943935;6404.004394531
3478;2.901196956;-2.821005344;3.060376405;6425.978027343
3479;2.892940998;-2.821784019;3.057702064;6408.652343750
3480;2.895705986;-2.818290710;3.057702064;6423.490722656
3481;2.898410987;-2.814805507;3.057702064;6438.501953125
3482;2.898410987;-2.814805507;3.057702064;6438.501953125
3483;2.900992393;-2.806303215;3.056307792;6460.620117187
3484;2.893157005;-2.802842330;3.052451372;6480.097167968
3485;2.887156009;-2.800874233;3.049644947;6458.401855468
3486;2.889805793;-2.797417640;3.049644947;6474.219238281
3487;2.889805793;-2.797417640;3.049644947;6474.219238281
3488;2.896614074;-2.792404174;3.050815582;6479.444335937
3489;2.886697006;-2.787396192;3.045535087;6491.881835937
3490;2.886834335;-2.782393455;3.044119119;6500.544433593
3491;2.885287761;-2.780110120;3.042827844;6513.096679687
3492;2.888627052;-2.775119066;3.042699575;6520.808593750
3493;2.888627052;-2.775119066;3.042699575;6520.808593750
3494;2.888734054;-2.770133972;3.041276931;6530.316406250
3495;2.884104919;-2.767865896;3.038689613;6544.799316406
3496;2.889637470;-2.764471530;3.039983034;6560.665039062
3497;2.882010936;-2.761312246;3.035829067;6547.574218750
3498;2.883794307;-2.753632307;3.034253835;6555.363281250
3499;2.886151123;-2.749794960;3.034113883;6558.762695312
3500;2.878028869;-2.748205661;3.030067920;6555.026855468
3501;2.881185531;-2.743718385;3.030067920;6579.382812500
3502;2.881375789;-2.738296270;3.028471469;6576.568847656
3503;2.885028839;-2.736701011;3.029628992;6566.609375000
3504;2.880799484;-2.734467983;3.027017354;6582.398437500
3505;2.878163337;-2.728555440;3.023944616;6567.502929687
3506;2.877629089;-2.724726438;3.022478342;6573.870117187
3507;2.876351356;-2.722505092;3.021167516;6588.439453125
3508;2.876589012;-2.717576742;3.019696712;6601.655273437
3509;2.878072261;-2.715366601;3.019696712;6614.716308593
3510;2.874848842;-2.711049318;3.016744852;6609.213378906
3511;2.876319122;-2.708846330;3.016744852;6622.466796875
3512;2.873890686;-2.702912807;3.013609886;6609.780273437
3513;2.874617576;-2.701297760;3.013439893;6602.192382812
3514;2.869629096;-2.696391105;3.009305238;6620.631835937
3515;2.871520233;-2.697486639;3.010626316;6611.930664062
3516;2.873682212;-2.693153142;3.010277271;6603.873046875
3517;2.870645999;-2.689345359;3.007450342;6614.091796875
3518;2.872778415;-2.686074972;3.007450342;6634.922851562
3519;2.872337818;-2.682278871;3.005944490;6643.633789062
3520;2.877629089;-2.676318168;3.006731033;6627.422363281
3521;2.874660301;-2.673072338;3.004067420;6652.709960937
3522;2.871058464;-2.670914411;3.001405715;6671.034179687
3523;2.869274616;-2.669837236;3.000075578;6680.253906250
3524;2.875564575;-2.667134761;3.002550125;6676.594726562
3525;2.865045547;-2.667658567;2.997030067;6663.283691406
3526;2.868191528;-2.666028022;2.998170089;6654.380859375
3527;2.868486881;-2.661171913;2.996641159;6671.533691406
3528;2.869446754;-2.655258655;2.995108604;6696.456054687
3529;2.868776321;-2.656326770;2.995108604;6689.032226562
3530;2.869059562;-2.650924682;2.993372726;6692.844726562
3531;2.871039581;-2.647160768;2.993172454;6701.392578125
3532;2.859944152;-2.646098375;2.986470413;6719.659667968
3533;2.866623115;-2.642919063;2.989149570;6738.108886718
3534;2.871546554;-2.636369943;2.989669036;6710.765625000
3535;2.866919708;-2.636369943;2.986974716;6715.068359375
3536;2.869500160;-2.630978107;2.986553955;6718.217773437
3537;2.864924430;-2.630978107;2.983854770;6722.597656250
3538;2.861361312;-2.625135660;2.979590225;6754.569335937
3539;2.865231704;-2.625588893;2.982072067;6728.351074218
3540;2.863615226;-2.624540328;2.980720520;6738.454101562
3541;2.863931179;-2.619758605;2.979147911;6758.526367187
3542;2.862975597;-2.616467714;2.977347564;6749.124023437
3543;2.868672847;-2.613778591;2.979838371;6746.829101562
3544;2.861725330;-2.610051631;2.974180030;6766.382812500
3545;2.864545345;-2.608402967;2.975310325;6758.420898437
3546;2.863604545;-2.606331110;2.973950386;6776.985351562
3547;2.864225578;-2.604681968;2.973719787;6771.415039062
3548;2.867017555;-2.602413415;2.974622535;6749.883300781
3549;2.865746307;-2.596011161;2.971423625;6768.371093750
3550;2.866353034;-2.594982624;2.971423625;6776.659179687
3551;2.864818763;-2.593328714;2.969818592;6773.690429687
3552;2.864505290;-2.589622497;2.968210029;6787.491699218
3553;2.865107536;-2.589229822;2.968449592;6809.484863281
3554;2.862692832;-2.584902763;2.965226650;6812.356933593
3555;2.864794540;-2.584902763;2.966597747;6809.946289062
3556;2.864485931;-2.582485675;2.965470504;6851.386718750
3557;2.865078735;-2.580197334;2.964982032;6832.746093750
3558;2.865669059;-2.578543186;2.964736747;6827.732910156
3559;2.868916034;-2.576517343;2.966111373;6842.456054687
3560;2.861230659;-2.573574066;2.959859657;6820.270507812
3561;2.862127304;-2.568529367;2.958481788;6866.023437500
3562;2.866211128;-2.567879676;2.960986137;6847.593750000
3563;2.865326118;-2.564563989;2.959096717;6840.612304687
3564;2.864726066;-2.557240962;2.955811691;6871.575195312
3565;2.860716629;-2.556580066;2.952777099;6863.267578125
3566;2.861867427;-2.553922176;2.952511787;6867.657226562
3567;2.861867427;-2.552591800;2.951979160;6840.996582031
3568;2.861593437;-2.548265695;2.950048255;6843.742187500
3569;2.865265369;-2.545287370;2.951443481;6868.117187500
3570;2.860491275;-2.541958808;2.946710395;6867.416015625
3571;2.866632938;-2.535289287;2.948411750;6845.788085937
3572;2.858850002;-2.533919334;2.942227172;6829.960937500
3573;2.858602046;-2.530276536;2.940534114;6846.969726562
3574;2.857798576;-2.526236295;2.938256740;6828.837402343
3575;2.861380100;-2.521902322;2.939089298;6827.858398437
3576;2.859221458;-2.516866445;2.935368061;6822.230468750
3577;2.860318374;-2.514916896;2.935368061;6840.938964843
3578;2.863293170;-2.510849714;2.935899734;6818.272460937
3579;2.859523582;-2.507999420;2.931830883;6772.289062500
3580;2.855541229;-2.504367113;2.927220344;6796.078125000
3581;2.857179450;-2.500022172;2.926594257;6799.026855468
3582;2.859576702;-2.497608423;2.927406501;6780.318359375
3583;2.857491493;-2.493989229;2.924205589;6801.908203125
3584;2.860401344;-2.489875316;2.924694538;6780.356933593
3585;2.854894447;-2.489141702;2.920024871;6776.169433593
3586;2.857571411;-2.481398344;2.918711853;6774.295898437
3587;2.854683876;-2.481827020;2.916589736;6732.663085937
3588;2.854270458;-2.473854064;2.912653446;6759.544433593
3589;2.854801177;-2.471398830;2.911969375;6744.514160156
3590;2.853339385;-2.466094970;2.908339500;6765.066894531
3591;2.855121612;-2.465336322;2.909462165;6749.777343750
3592;2.856689262;-2.460981845;2.908763694;6754.934570312
3593;2.854190826;-2.456802845;2.904743957;6743.937988281
3594;2.850664329;-2.454492568;2.900694084;6713.214843750
3595;2.851715564;-2.451839685;2.900328826;6721.081054687
3596;2.855026721;-2.445918560;2.900352478;6699.759765625
3597;2.857288551;-2.443418502;2.901115226;6682.741699218
3598;2.854825019;-2.440767288;2.897740173;6696.926757812
3599;2.856564998;-2.439192295;2.898497390;6669.891601562
3600;2.852383613;-2.436540603;2.893599700;6687.274414062
3601;2.854428482;-2.430452346;2.892450523;6692.354980468
3602;2.851505756;-2.426330804;2.887862396;6661.190429687
3603;2.853032112;-2.423566579;2.887862396;6692.163085937
3604;2.852341842;-2.420121192;2.885550022;6692.326171875
3605;2.851835727;-2.420231819;2.885151100;6670.140625000
3606;2.852846336;-2.417589187;2.884750843;6679.139648437
3607;2.850473403;-2.413324832;2.880480289;6670.986328125
3608;2.851151943;-2.413522958;2.881195068;6623.609375000
3609;2.850473403;-2.410875082;2.879248142;6635.922363281
3610;2.850805759;-2.404767513;2.876461791;6646.121093750
3611;2.849799919;-2.406586647;2.876461791;6625.107421875
3612;2.854462623;-2.398666858;2.876749038;6650.520019531
3613;2.851133346;-2.397006034;2.872799873;6633.770507812
3614;2.850467205;-2.394370555;2.870818328;6646.697753906
3615;2.847009468;-2.389168739;2.864847660;6653.987304687
3616;2.850135993;-2.381428718;2.863741683;6614.707031250
3617;2.850135993;-2.381428718;2.863741683;6614.707031250
3618;2.847358226;-2.378838777;2.859696865;6609.375976562
3619;2.848991584;-2.377133846;2.860360622;6583.608398437
3620;2.853235054;-2.373644828;2.862613677;6576.310058593
3621;2.847852230;-2.372816085;2.856939506;6552.857421875
3622;2.850297737;-2.367527961;2.856474876;6595.921386718
3623;2.849324226;-2.367567539;2.855541229;6551.934570312
3624;2.847553730;-2.363187551;2.851410675;6568.981933593
3625;2.851916790;-2.364068508;2.856199264;6548.256347656
3626;2.850618171;-2.358814716;2.852055072;6576.416015625
3627;2.849494457;-2.357939720;2.850455760;6590.687500000
3628;2.850135993;-2.357945919;2.851098537;6543.445312500
3629;2.849975776;-2.353569746;2.848527145;6557.735839843
3630;2.846635627;-2.347438097;2.841728687;6557.198242187
3631;2.849183845;-2.343935966;2.842346382;6554.307128906
3632;2.847117614;-2.343025922;2.839721488;6524.938476562
3633;2.850770950;-2.340378761;2.841964721;6507.794921875
3634;2.850135993;-2.336864709;2.839320182;6511.895996093
3635;2.845397472;-2.335070848;2.833391380;6500.611328125
3636;2.844177055;-2.328032970;2.828016281;6509.600585937
3637;2.849352073;-2.326273918;2.832416725;6500.005859375
3638;2.847785186;-2.321725368;2.828106403;6450.718261718
3639;2.845609664;-2.317276239;2.823160648;6448.691406250
3640;2.847641468;-2.314588785;2.823728752;6435.726562500
3641;2.844528388;-2.311818599;2.818727493;6411.514648437
3642;2.847499084;-2.306501865;2.818721008;6411.121093750
3643;2.846890258;-2.302958965;2.815907478;6416.796875000
3644;2.845346927;-2.299215316;2.811923789;6379.466308593
3645;2.840143966;-2.291882514;2.801600265;6355.725097656
3646;2.846752929;-2.287245750;2.806034088;6313.074218750
3647;2.843683433;-2.286290645;2.801997184;6310.106445312
3648;2.842508316;-2.281067371;2.797341585;6343.258789062
3649;2.845089435;-2.279972314;2.799555063;6304.891601562
3650;2.842038345;-2.278046131;2.794861793;6292.252441406
3651;2.844497489;-2.274468898;2.795342922;6292.127929687
3652;2.845298576;-2.269417524;2.792979478;6343.844726562
3653;2.841816711;-2.266346931;2.786951541;6300.406250000
3654;2.841349601;-2.266185760;2.786305665;6279.104492187
3655;2.841816711;-2.264395475;2.785657405;6281.043945312
3656;2.843789577;-2.261626482;2.786107301;6269.807617187
3657;2.842282295;-2.260645389;2.783699035;6263.776367187
3658;2.841707420;-2.257062911;2.780623197;6271.526855468
3659;2.839739990;-2.256884574;2.778199672;6253.922851562
3660;2.842633056;-2.250515460;2.777276515;6247.334472656
3661;2.839739990;-2.252926826;2.775506734;6215.891113281
3662;2.841136741;-2.247533321;2.773462057;6222.632812500
3663;2.840569686;-2.244939327;2.770997524;6240.342773437
3664;2.843093872;-2.243738412;2.773181200;6202.589843750
3665;2.841599464;-2.241733551;2.770005226;6187.540039062
3666;2.840006637;-2.234315395;2.762883663;6183.793945312
3667;2.840467929;-2.230487346;2.760725021;6168.024414062
3668;2.838522434;-2.226177215;2.755255460;6114.328613281
3669;2.838985633;-2.224366903;2.754514694;6117.075195312
3670;2.840927886;-2.220502138;2.754106283;6098.165039062
3671;2.840367126;-2.217912197;2.751524209;6116.566406250
3672;2.841843605;-2.213779449;2.750334024;6077.161132812
3673;2.837880134;-2.208847284;2.741707563;6064.714355468
3674;2.837880134;-2.206759452;2.740139245;6047.120117187
3675;2.836329460;-2.199210166;2.732436656;6046.716308593
3676;2.839257240;-2.196046590;2.733747959;6013.265625000
3677;2.834404182;-2.194692134;2.726486206;5995.382812500
3678;2.835329818;-2.188916921;2.723158836;5985.086914062
3679;2.838707923;-2.184955835;2.724423170;5964.093261718
3680;2.836250114;-2.180985212;2.718072891;5958.350585937
3681;2.836250114;-2.177753925;2.715486049;5933.254882812
3682;2.835255146;-2.168322563;2.706508636;5882.987304687
3683;2.837620258;-2.163560867;2.705742359;5878.819335937
3684;2.833341789;-2.161379098;2.698193073;5817.978515625
3685;2.836627197;-2.156226396;2.698291063;5846.280761718
3686;2.832816123;-2.154369354;2.691562891;5805.857910156
3687;2.833803653;-2.151762008;2.690677165;5766.222656250
3688;2.833276939;-2.148066520;2.686785697;5778.390625000
3689;2.832753944;-2.144376754;2.682871103;5790.731445312
3690;2.834195137;-2.138757228;2.679937124;5748.032226562
3691;2.831314086;-2.137628316;2.674957036;5748.041992187
3692;2.830338001;-2.132381677;2.668918371;5733.385742187
3693;2.829827499;-2.129821538;2.665897607;5753.958007812
3694;2.828437995;-2.129681110;2.663833141;5702.393554687
3695;2.833212852;-2.125540256;2.666755437;5680.218261718
3696;2.828902435;-2.120946884;2.656476020;5661.999511718
3697;2.829827499;-2.113767623;2.651092052;5649.351074218
3698;2.828396987;-2.109122276;2.644658803;5624.082519531
3699;2.832175445;-2.104239225;2.645427703;5618.906250000
3700;2.832631587;-2.100043058;2.642057657;5609.590820312
3701;2.830288124;-2.096710681;2.635417699;5560.677734375
3702;2.829320716;-2.093665599;2.631021261;5562.694335937
3703;2.827895164;-2.090111970;2.625418424;5545.637207031
3704;2.831205368;-2.083484411;2.623650789;5515.346679687
3705;2.831205368;-2.081093311;2.621237516;5501.631835937
3706;2.830695915;-2.074962377;2.614225149;5502.832031250
3707;2.830238819;-2.073217630;2.611743688;5477.103515625
3708;2.829780387;-2.070253372;2.607981681;5444.795898437
3709;2.830695915;-2.066511869;2.605446815;5455.974609375
3710;2.826439666;-2.064083337;2.596470355;5454.658691406
3711;2.829733657;-2.062214612;2.599454879;5452.392089843
3712;2.828356742;-2.059283733;2.594240903;5389.534179687
3713;2.826439666;-2.056758880;2.588614463;5415.474609375
3714;2.828816890;-2.053720235;2.588936090;5375.944335937
3715;2.823608589;-2.051844358;2.578954696;5397.764648437
3716;2.830189895;-2.046865701;2.583538532;5387.229003906
3717;2.827360916;-2.045630693;2.577819347;5388.852539062
3718;2.828316688;-2.042548656;2.575856685;5353.711425781
3719;2.826900959;-2.037569046;2.568060874;5332.803222656
3720;2.826900959;-2.032564401;2.562349081;5308.216796875
3721;2.825486373;-2.032564401;2.560149908;5312.221679687
3722;2.828316688;-2.028794288;2.560212612;5285.993652343
3723;2.824073600;-2.026273250;2.550646781;5285.945312500
3724;2.826408576;-2.023779392;2.551374435;5300.504882812
3725;2.830189895;-2.021866083;2.555080413;5264.297851562
3726;2.825948238;-2.019331693;2.545393466;5264.384277343
3727;2.826408576;-2.017453670;2.543881654;5270.780761718
3728;2.825460243;-2.014308214;2.538609981;5275.371093750
3729;2.826408576;-2.013639926;2.539305448;5253.176757812
3730;2.826408576;-2.009812116;2.534667253;5235.745117187
3731;2.824999046;-2.007252693;2.529297351;5228.244140625
3732;2.825919628;-2.003499984;2.526137113;5241.459960937
3733;2.824053764;-2.000236749;2.519094467;5216.133789062
3734;2.826867866;-1.996367263;2.518747568;5191.211425781
3735;2.826408576;-1.995659351;2.517115592;5173.309570312
